CODIGO CLIENTE,CODIGO PRESTAMO,prob_fuga,decil_riesgo,segmento_riesgo,valor_cliente,beneficio_esperado,prioridad_campana,recomendar_campana
7694,658370,0.0007462686567164179,9,Bajo,1176.0,-24.8244776119403,8999,No
7695,673340,0.0001,10,Bajo,1176.0,-24.97648,9908,No
7696,505230,0.002488654662567706,9,Bajo,2088.0,-23.960737812911727,7273,No
7697,720910,0.0001,10,Bajo,2092.7999999999997,-24.958144,9702,No
7698,402610,0.002098635886673662,9,Bajo,2092.7999999999997,-24.12159496327387,7477,No
7699,370350,0.0001,10,Bajo,1440.0,-24.9712,9786,No
7700,785730,0.002488654662567706,9,Bajo,1176.0,-24.414668423364077,8085,No
7701,777920,0.0002443195699975568,10,Bajo,2092.7999999999997,-24.897737600781824,9233,No
7702,685560,0.0007462686567164179,9,Bajo,2092.7999999999997,-24.687641791044776,8664,No
7703,706340,0.0001,10,Bajo,2092.7999999999997,-24.958144,9703,No
7704,777720,0.0007462686567164179,9,Bajo,1440.0,-24.785074626865672,8836,No
7705,526430,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9381,No
7706,706220,0.0002443195699975568,10,Bajo,1176.0,-24.942536037136573,9593,No
7707,802170,0.002488654662567706,9,Bajo,1176.0,-24.414668423364077,8086,No
7708,865370,0.0007462686567164179,9,Bajo,1440.0,-24.785074626865672,8837,No
7709,758930,0.002488654662567706,9,Bajo,1440.0,-24.2832674571805,7612,No
7710,459010,0.005385996409335727,8,Bajo,1440.0,-23.44883303411131,6977,No
7711,817320,0.0001,10,Bajo,1176.0,-24.97648,9909,No
7712,838170,0.002488654662567706,9,Bajo,1440.0,-24.2832674571805,7613,No
7713,573470,0.0001,10,Bajo,1723.68,-24.9655264,9762,No
7714,770300,0.0001,10,Bajo,2092.7999999999997,-24.958144,9704,No
7715,515190,0.0002443195699975568,10,Bajo,1723.68,-24.915774248717323,9305,No
7716,736830,0.0007462686567164179,9,Bajo,1296.0,-24.806567164179103,8933,No
7717,664850,0.0001,10,Bajo,1176.0,-24.97648,9910,No
7718,524160,0.0007462686567164179,9,Bajo,1440.0,-24.785074626865672,8838,No
7719,352970,0.002488654662567706,9,Bajo,2664.0,-23.674044795783928,7076,No
7720,354970,0.002488654662567706,9,Bajo,2664.0,-23.674044795783928,7077,No
7721,787390,0.0014742014742014742,9,Bajo,1440.0,-24.575429975429977,8429,No
7722,668740,0.00395882818685669,8,Bajo,2092.7999999999997,-23.342992874109264,6950,No
7723,651060,0.0001,10,Bajo,1176.0,-24.97648,9911,No
7724,397250,0.0002443195699975568,10,Bajo,1176.0,-24.942536037136573,9594,No
7725,554510,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9382,No
7726,700700,0.0014742014742014742,9,Bajo,864.0,-24.745257985257986,8758,No
7727,652780,0.0001,10,Bajo,2092.7999999999997,-24.958144,9705,No
7728,710630,0.002098635886673662,9,Bajo,1440.0,-24.395592864637987,8075,No
7729,818100,0.0002443195699975568,10,Bajo,1176.0,-24.942536037136573,9595,No
7730,707460,0.0014742014742014742,9,Bajo,1176.0,-24.653267813267814,8618,No
7731,784970,0.0001,10,Bajo,2092.7999999999997,-24.958144,9706,No
7732,837070,0.0038314176245210726,8,Bajo,864.0,-24.337931034482757,7696,No
7733,466960,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9383,No
7734,437850,0.0007462686567164179,9,Bajo,1368.0,-24.79582089552239,8869,No
7735,627540,0.0002443195699975568,10,Bajo,1176.0,-24.942536037136573,9596,No
7736,313260,0.7387958410713422,2,Alto,2068.7999999999997,280.6841672016786,258,Sí
7737,549370,0.0001,10,Bajo,1723.68,-24.9655264,9763,No
7738,817040,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9384,No
7739,608810,0.0001,10,Bajo,1440.0,-24.9712,9787,No
7740,357860,0.0001,10,Bajo,1296.0,-24.97408,9899,No
7741,633490,0.002488654662567706,9,Bajo,2092.7999999999997,-23.95834870443566,7271,No
7742,558280,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9385,No
7743,879920,0.002488654662567706,9,Bajo,864.0,-24.5699604743083,8417,No
7744,626500,0.0001,10,Bajo,1723.68,-24.9655264,9764,No
7745,665750,0.005385996409335727,8,Bajo,1368.0,-23.526391382405745,7016,No
7746,561560,0.0001,10,Bajo,1440.0,-24.9712,9788,No
7747,606650,0.0001,10,Bajo,2092.7999999999997,-24.958144,9707,No
7748,608390,0.0001,10,Bajo,2092.7999999999997,-24.958144,9708,No
7749,855130,0.0007462686567164179,9,Bajo,2092.7999999999997,-24.687641791044776,8665,No
7750,515110,0.0002443195699975568,10,Bajo,1440.0,-24.929635963840703,9386,No
7751,743020,0.002488654662567706,9,Bajo,2092.7999999999997,-23.95834870443566,7272,No
7752,534360,0.0001,10,Bajo,2092.7999999999997,-24.958144,9709,No
7753,837400,0.002488654662567706,9,Bajo,1176.0,-24.414668423364077,8087,No
7754,563730,0.0002443195699975568,10,Bajo,1723.68,-24.915774248717323,9306,No
7755,879140,0.0001,10,Bajo,2088.0,-24.95824,9712,No
7756,362120,0.002098635886673662,9,Bajo,864.0,-24.637355718782793,8599,No
7757,476640,0.0014742014742014742,9,Bajo,1440.0,-24.575429975429977,8430,No
7758,738020,0.0001,10,Bajo,2092.7999999999997,-24.958144,9710,No
7759,496480,0.0001,10,Bajo,2088.0,-24.95824,9713,No
7760,508560,0.0001,10,Bajo,2088.0,-24.95824,9714,No
7761,670380,0.0002443195699975568,10,Bajo,1176.0,-24.942536037136573,9597,No
7762,718650,0.0001,10,Bajo,1296.0,-24.97408,9900,No
7763,680150,0.0001,10,Bajo,2664.0,-24.94672,9601,No
7764,680160,0.0001,10,Bajo,2664.0,-24.94672,9602,No
7765,708130,0.002098635886673662,9,Bajo,1723.68,-24.276524658971667,7608,No
7766,364690,0.0001,10,Bajo,1296.0,-24.97408,9901,No
7767,744360,0.0002443195699975568,10,Bajo,1368.0,-24.93315416564867,9405,No
7768,835750,0.0014742014742014742,9,Bajo,2092.7999999999997,-24.38295823095823,8068,No
7769,493640,0.0002443195699975568,10,Bajo,2664.0,-24.8698265331053,9141,No
7770,494140,0.0002443195699975568,10,Bajo,2664.0,-24.8698265331053,9142,No
7771,520530,0.01694915254237288,7,Bajo,2092.7999999999997,-17.905762711864405,6000,No
7772,624800,0.002098635886673662,9,Bajo,1723.68,-24.276524658971667,7609,No
7773,697090,0.6460905349794238,3,Alto,2092.7999999999997,245.42765432098759,306,Sí
7774,776160,0.006920415224913495,7,Bajo,864.0,-23.804152249134948,7148,No
7775,822960,0.030010172939979655,7,Bajo,1440.0,-16.357070193285857,5879,No
7776,123150,0.999476961593071,1,Alto,1440.18,262.8853461094218,287,Sí
7777,31490,0.9929873772791024,1,Alto,841.947225,142.20859335203366,440,Sí
7778,770000,0.0001,10,Bajo,2105.88,-24.9578824,9700,No
7779,501080,0.0001,10,Bajo,2105.88,-24.9578824,9701,No
7780,710610,0.041237113402061855,7,Bajo,1449.8243999999997,-13.042685360824745,5635,No
7781,723260,0.0002443195699975568,10,Bajo,1737.2992265999999,-24.91510876,9303,No
7782,878350,0.030010172939979655,7,Bajo,1115.48367,-18.30482843031536,6056,No
7783,39000,0.95578231292517,1,Alto,2093.001081,375.09068283061225,184,Sí
7784,673960,0.17019027484143764,6,Bajo,1458.0,24.62748414376322,3797,Sí
7785,337080,0.5417406749555951,4,Alto,2118.96,204.58536412078155,369,Sí
7786,659600,0.0038314176245210726,8,Bajo,2118.96,-23.376275862068965,6957,No
7787,548650,0.002488654662567706,9,Bajo,1458.0,-24.27430830039526,7607,No
7788,739250,0.0001,10,Bajo,2118.96,-24.9576208,9699,No
7789,755570,0.13483146067415727,6,Bajo,1723.3937229,21.47353859505617,3921,Sí
7790,508490,0.002488654662567706,9,Bajo,1467.0,-24.269828722002636,7605,No
7791,726490,0.002488654662567706,9,Bajo,2132.04,-23.93881774264383,7240,No
7792,762760,0.0014742014742014742,9,Bajo,2136.618,-24.37003891891892,8058,No
7793,372870,0.0007462686567164179,9,Bajo,2136.618,-24.681101791044775,8638,No
7794,723300,0.006359300476947535,7,Bajo,1762.1676197999998,-22.758769322988872,6737,No
7795,350760,0.0002443195699975568,10,Bajo,1762.1676197999998,-24.91389359297337,9302,No
7796,284760,0.9367088607594937,1,Alto,1472.814,250.9195848101266,296,Sí
7797,861050,0.49535603715170295,4,Medio,1205.3999999999999,94.42043343653253,1242,Sí
7798,813740,0.0002443195699975568,10,Bajo,1481.3999999999999,-24.927612997801123,9353,No
7799,321760,0.8434959349593496,2,Alto,1212.75,179.58993902439025,396,Sí
7800,40490,0.776685393258427,2,Alto,1485.0,205.67556179775283,365,Sí
7801,68240,0.9929873772791024,1,Alto,1188.0,210.93380084151474,361,Sí
7802,20010,0.9702233250620348,1,Alto,1188.0,205.52506203473948,367,Sí
7803,47350,0.9005328596802842,1,Alto,1752.7949999999998,290.68989875666074,253,Sí
7804,873130,0.49535603715170295,4,Medio,1777.5449999999998,151.10352941176475,427,Sí
7805,51480,0.9148387096774193,1,Alto,1460.25,242.17864516129032,310,Sí
7806,857500,0.751269035532995,2,Alto,1777.5449999999998,242.0829035532995,311,Sí
7807,266200,0.7704280155642024,2,Alto,1485.0,203.8171206225681,372,Sí
7808,24060,0.8616298022399826,2,Alto,2133.45,342.6488203177782,197,Sí
7809,6540,0.8802395209580839,1,Alto,2158.2,354.9465868263473,190,Sí
7810,276690,0.6980392156862745,3,Alto,2158.2,276.3016470588235,265,Sí
7811,99170,0.9367088607594937,1,Alto,1188.0,197.5620253164557,381,Sí
7812,213100,0.4490472245236123,4,Medio,1777.5449999999998,134.64032974316487,593,Sí
7813,12220,0.98046875,1,Alto,1752.7949999999998,318.71214453125,219,Sí
7814,31510,0.4490472245236123,4,Medio,1485.0,108.36702568351285,929,Sí
7815,379950,0.27941176470588236,5,Medio,2153.25,95.32867647058823,1229,Sí
7816,552820,0.002488654662567706,9,Bajo,2158.2,-23.925797101449277,7229,No
7817,670210,0.002488654662567706,9,Bajo,2158.2,-23.925797101449277,7230,No
7818,789010,0.0002443195699975568,10,Bajo,1212.75,-24.940740288297093,9550,No
7819,809380,0.0001,10,Bajo,2747.25,-24.945055,9598,No
7820,665120,0.002488654662567706,9,Bajo,1485.0,-24.26086956521739,7604,No
7821,810320,0.0001,10,Bajo,2158.2,-24.956836,9698,No
7822,670870,0.0001,10,Bajo,1777.5449999999998,-24.9644491,9760,No
7823,723770,0.0002443195699975568,10,Bajo,1777.5449999999998,-24.91314219398974,9273,No
7824,345460,0.0014742014742014742,9,Bajo,1777.5449999999998,-24.475908108108108,8235,No
7825,818830,0.0002443195699975568,10,Bajo,1485.0,-24.927437087710725,9352,No
7826,388480,0.0007462686567164179,9,Bajo,1485.0,-24.778358208955225,8817,No
7827,804460,0.17019027484143764,6,Bajo,891.0,5.327906976744192,4707,Sí
7828,366060,0.08191489361702127,6,Bajo,2158.54662,10.363423348936173,4464,Sí
7829,375890,0.002488654662567706,9,Bajo,1487.6433,-24.25955391304348,7602,No
7830,332720,0.7995735607675906,2,Alto,1487.9951999999998,212.95232409381663,359,Sí
7831,410900,0.030010172939979655,7,Bajo,1339.74,-16.95883418107833,5893,No
7832,708980,0.002488654662567706,9,Bajo,1365.2694,-24.320463188405796,7693,No
7833,656170,0.11088295687885011,6,Bajo,2164.74,23.00655441478439,3830,Sí
7834,362010,0.002488654662567706,9,Bajo,1192.2904800000001,-24.406560147562583,8079,No
7835,362690,0.002488654662567706,9,Bajo,1192.2904800000001,-24.406560147562583,8080,No
7836,362740,0.002488654662567706,9,Bajo,1192.2904800000001,-24.406560147562583,8081,No
7837,98340,0.9929873772791024,1,Alto,2042.078571,380.5516488830295,181,Sí
7838,773010,0.0001,10,Bajo,1493.5787999999998,-24.970128424,9784,No
7839,429770,0.002488654662567706,9,Bajo,2171.16882,-23.919342118577074,7224,No
7840,303330,0.9367088607594937,1,Alto,2171.28,381.77144303797473,180,Sí
7841,865470,0.002488654662567706,9,Bajo,1494.0,-24.256389986824768,7601,No
7842,866750,0.0002443195699975568,10,Bajo,2180.670132,-24.89344392220865,9182,No
7843,763780,0.0002443195699975568,10,Bajo,2181.192024,-24.893418420522845,9181,No
7844,571280,0.002098635886673662,9,Bajo,2179.35,-24.08526757607555,7446,No
7845,365980,0.006359300476947535,7,Bajo,2179.35,-22.228171701112878,6595,No
7846,641420,0.08191489361702127,6,Bajo,1503.2178,-0.3728147659574468,4965,No
7847,720630,0.015706806282722516,7,Bajo,2191.8156,-18.114715392670156,6044,No
7848,82680,0.95578231292517,1,Alto,779.9989049999999,124.1018315,757,Sí
7849,869850,0.0038314176245210726,8,Bajo,1234.8,-24.053793103448275,7436,No
7850,798130,0.002488654662567706,9,Bajo,909.9,-24.54711462450593,8271,No
7851,830220,0.015706806282722516,7,Bajo,1521.0,-20.22198952879581,6254,No
7852,616440,0.00395882818685669,8,Bajo,1523.8808999999997,-23.793443467933493,7146,No
7853,662670,0.0002443195699975568,10,Bajo,1524.3318000000002,-24.92551518201808,9345,No
7854,679160,0.01694915254237288,7,Bajo,892.2375,-21.975466101694916,6539,No
7855,211350,0.2795750377350656,5,Medio,0.0,-25.0,9997,No
7856,457230,0.002488654662567706,9,Bajo,1249.5,-24.37808519982433,8061,No
7857,676130,0.05795454545454545,7,Bajo,1530.0,-7.265909090909091,5304,No
7858,221080,0.9748713797272744,1,Alto,1805.9099999999999,327.10599467265644,209,Sí
7859,563660,0.08709016393442623,6,Bajo,2223.6,13.730737704918035,4314,Sí
7860,466940,0.3551617873651772,5,Medio,2218.5,132.5852850539291,615,Sí
7861,199800,0.5841401012556733,3,Alto,1805.9099999999999,185.9808900517266,391,Sí
7862,290290,0.9806451612903225,1,Alto,1504.5,270.07612903225805,279,Sí
7863,252310,0.776685393258427,2,Alto,1224.0,165.13258426966294,405,Sí
7864,300570,0.751269035532995,2,Alto,1224.0,158.91065989847718,413,Sí
7865,251800,0.9367088607594937,1,Alto,1805.9099999999999,313.3223797468354,222,Sí
7866,69440,0.9702233250620348,1,Alto,1504.5,266.9401985111663,283,Sí
7867,156390,0.9063923662873214,1,Alto,2198.1,373.46821206723223,185,Sí
7868,883100,0.7704280155642024,2,Alto,1530.0,210.75097276264592,362,Sí
7869,25080,0.9005328596802842,1,Alto,1224.0,195.45044404973356,383,Sí
7870,397560,0.23846153846153842,6,Medio,1224.0,33.37538461538461,3446,Sí
7871,332100,0.7995735607675906,2,Alto,1530.0,219.66950959488273,349,Sí
7872,524960,0.577212020033389,4,Alto,1530.0,151.62687813021705,425,Sí
7873,554020,0.577212020033389,4,Alto,1530.0,151.62687813021705,426,Sí
7874,296350,0.7103092783505155,3,Alto,1831.4099999999999,235.1735030927835,322,Sí
7875,250810,0.9367088607594937,1,Alto,1224.0,204.30632911392405,370,Sí
7876,608660,0.005385996409335727,8,Bajo,2223.6,-22.604739676840214,6708,No
7877,97490,0.9999,1,Alto,1504.5,275.86991,266,Sí
7878,87110,0.7103092783505155,3,Alto,1249.5,152.50628865979382,421,Sí
7879,757110,0.3551617873651772,5,Medio,1530.0,83.67950693374422,1536,Sí
7880,256930,0.776685393258427,2,Alto,1249.5,169.09367977528092,401,Sí
7881,80210,0.8802395209580839,1,Alto,1530.0,244.35329341317367,308,Sí
7882,17560,0.7792207792207793,2,Alto,1249.5,169.72727272727275,400,Sí
7883,233240,0.9005328596802842,1,Alto,1504.5,245.9703374777975,305,Sí
7884,287530,0.9148387096774193,1,Alto,1249.5,203.6181935483871,373,Sí
7885,6520,0.7387958410713422,2,Alto,2198.1,299.7894276517835,242,Sí
7886,91490,0.8602150537634409,2,Alto,2830.5,461.9677419354839,149,Sí
7887,90660,0.9005328596802842,1,Alto,2830.5,484.7916518650089,141,Sí
7888,21710,0.9702233250620348,1,Alto,1530.0,271.8883374689827,274,Sí
7889,614760,0.2558139534883721,6,Medio,2218.5,88.50465116279071,1395,Sí
7890,529970,0.3372395833333333,5,Medio,2218.5,124.633203125,755,Sí
7891,187220,0.7704280155642024,2,Alto,2223.6,317.6247470817121,220,Sí
7892,165950,0.672451290504297,3,Alto,2223.6,274.052537913071,268,Sí
7893,92060,0.776685393258427,2,Alto,2223.6,320.4075280898877,215,Sí
7894,548190,0.751269035532995,2,Alto,1224.0,158.91065989847718,414,Sí
7895,215950,0.5841401012556733,3,Alto,2223.6,234.77878583042303,324,Sí
7896,340550,0.6700336700336701,3,Alto,2223.6,272.97737373737374,271,Sí
7897,769140,0.577212020033389,4,Alto,2830.5,301.7597245409015,240,Sí
7898,89890,0.8434959349593496,2,Alto,1831.4099999999999,283.95737804878047,256,Sí
7899,382010,0.21256038647342995,6,Medio,2218.5,69.31304347826088,1999,Sí
7900,885920,0.08709016393442623,6,Bajo,2223.6,13.730737704918035,4315,Sí
7901,872550,0.2731707317073171,5,Medio,1530.0,58.59024390243904,2503,Sí
7902,158370,0.6460905349794238,3,Alto,2223.6,262.32938271604934,288,Sí
7903,674740,0.21199143468950749,6,Medio,1530.0,39.86937901498929,3092,Sí
7904,177360,0.4325937092181664,5,Medio,1805.9099999999999,131.24506108283578,621,Sí
7905,674390,0.08709016393442623,6,Bajo,1530.0,1.6495901639344304,4934,Sí
7906,573180,0.751269035532995,2,Alto,2223.6,309.1043654822335,228,Sí
7907,466120,0.8434959349593496,2,Alto,1530.0,233.109756097561,325,Sí
7908,572770,0.015706806282722516,7,Bajo,2830.5,-16.108376963350786,5859,No
7909,772140,0.17019027484143764,6,Bajo,1530.0,27.078224101479925,3712,Sí
7910,774470,0.17019027484143764,6,Bajo,1530.0,27.078224101479925,3713,Sí
7911,847200,0.030010172939979655,7,Bajo,1530.0,-15.816887080366225,5843,No
7912,402300,0.6460905349794238,3,Alto,2223.6,262.32938271604934,289,Sí
7913,321860,0.48966632776888547,4,Medio,2223.6,192.76440928537875,387,Sí
7914,469100,0.751269035532995,2,Alto,2223.6,309.1043654822335,229,Sí
7915,841020,0.577212020033389,4,Alto,2223.6,231.69772954924878,329,Sí
7916,819960,0.08709016393442623,6,Bajo,2218.5,13.641905737704924,4317,Sí
7917,321960,0.11134453781512609,6,Bajo,1530.0,9.071428571428584,4515,Sí
7918,672360,0.05795454545454545,7,Bajo,2218.5,0.7144318181818186,4951,Sí
7919,672370,0.05795454545454545,7,Bajo,2218.5,0.7144318181818186,4952,Sí
7920,239510,0.776685393258427,2,Alto,2223.6,320.4075280898877,216,Sí
7921,336150,0.577212020033389,4,Alto,2223.6,231.69772954924878,330,Sí
7922,550570,0.13846153846153847,6,Bajo,1530.0,17.369230769230775,4106,Sí
7923,810990,0.05795454545454545,7,Bajo,1831.4099999999999,-3.772293181818185,5151,No
7924,839620,0.5417406749555951,4,Alto,1530.0,140.7726465364121,462,Sí
7925,715150,0.3551617873651772,5,Medio,1530.0,83.67950693374422,1537,Sí
7926,142400,0.7103092783505155,3,Alto,1831.4099999999999,235.1735030927835,323,Sí
7927,801540,0.2731707317073171,5,Medio,1530.0,58.59024390243904,2504,Sí
7928,139050,0.9929873772791024,1,Alto,1831.4099999999999,338.71340252454416,200,Sí
7929,453930,0.2857142857142857,5,Medio,1530.0,62.42857142857143,2355,Sí
7930,126300,0.9148387096774193,1,Alto,1224.0,198.95251612903226,375,Sí
7931,205040,0.999476961593071,1,Alto,1224.0,219.67196019798376,348,Sí
7932,340330,0.4490472245236123,4,Medio,1504.5,110.11830985915495,899,Sí
7933,566190,0.11088295687885011,6,Bajo,2218.5,24.19876796714579,3808,Sí
7934,299490,0.7792207792207793,2,Alto,2830.5,416.1168831168832,166,Sí
7935,752070,0.3551617873651772,5,Medio,2218.5,132.5852850539291,616,Sí
7936,256020,0.041237113402061855,7,Bajo,1530.0,-12.381443298969073,5603,No
7937,337070,0.041237113402061855,7,Bajo,1530.0,-12.381443298969073,5604,No
7938,666210,0.17485265225933203,6,Bajo,1530.0,28.5049115913556,3619,Sí
7939,432340,0.17019027484143764,6,Bajo,1530.0,27.078224101479925,3714,Sí
7940,508310,0.49535603715170295,4,Medio,2218.5,194.7894736842106,384,Sí
7941,516140,0.4155701754385965,5,Medio,2218.5,159.3884868421053,409,Sí
7942,779930,0.05795454545454545,7,Bajo,1530.0,-7.265909090909091,5305,No
7943,438240,0.05795454545454545,7,Bajo,1530.0,-7.265909090909091,5306,No
7944,655350,0.041237113402061855,7,Bajo,1530.0,-12.381443298969073,5605,No
7945,374830,0.05795454545454545,7,Bajo,1249.5,-10.517159090909091,5500,No
7946,787690,0.08709016393442623,6,Bajo,1224.0,-3.680327868852455,5150,No
7947,656960,0.041237113402061855,7,Bajo,1504.5,-12.591752577319587,5620,No
7948,396580,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7212,No
7949,751720,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6247,No
7950,860320,0.17485265225933203,6,Bajo,2223.6,52.76047151277014,2590,Sí
7951,407840,0.3372395833333333,5,Medio,2223.6,124.97718749999999,730,Sí
7952,22570,0.27941176470588236,5,Medio,2218.5,98.97500000000001,1149,Sí
7953,820460,0.0014742014742014742,9,Bajo,1249.5,-24.63159705159705,8566,No
7954,717700,0.01694915254237288,7,Bajo,2218.5,-17.47966101694915,5969,No
7955,355980,0.006359300476947535,7,Bajo,2830.5,-21.4,6465,No
7956,815350,0.11088295687885011,6,Bajo,2223.6,24.311868583162216,3801,Sí
7957,494590,0.035,7,Bajo,1530.0,-14.29,5750,No
7958,46850,0.17485265225933203,6,Bajo,1530.0,28.5049115913556,3620,Sí
7959,586580,0.035,7,Bajo,1530.0,-14.29,5751,No
7960,179200,0.8616298022399826,2,Alto,1224.0,185.92697558834774,392,Sí
7961,852830,0.006920415224913495,7,Bajo,1224.0,-23.305882352941175,6900,No
7962,400520,0.00395882818685669,8,Bajo,1530.0,-23.788598574821854,7139,No
7963,769480,0.009259259259259259,7,Bajo,1530.0,-22.166666666666668,6565,No
7964,786740,0.00395882818685669,8,Bajo,1224.0,-24.03087885985748,7428,No
7965,63950,0.8616298022399826,2,Alto,1224.0,185.92697558834774,393,Sí
7966,628580,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6248,No
7967,441210,0.01694915254237288,7,Bajo,1831.4099999999999,-18.791830508474575,6109,No
7968,839550,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6249,No
7969,460100,0.030010172939979655,7,Bajo,1530.0,-15.816887080366225,5844,No
7970,385000,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8038,No
7971,407190,0.006920415224913495,7,Bajo,1530.0,-22.88235294117647,6770,No
7972,712270,0.006920415224913495,7,Bajo,2223.6,-21.92235294117647,6525,No
7973,69280,0.776685393258427,2,Alto,2223.6,320.4075280898877,217,Sí
7974,580390,0.002488654662567706,9,Bajo,1831.4099999999999,-24.088450592885376,7447,No
7975,625640,0.006359300476947535,7,Bajo,1377.0,-23.248648648648647,6888,No
7976,665580,0.006359300476947535,7,Bajo,1530.0,-23.054054054054053,6818,No
7977,200630,0.9005328596802842,1,Alto,790.5,117.37424511545294,818,Sí
7978,387800,0.041237113402061855,7,Bajo,1530.0,-12.381443298969073,5606,No
7979,725220,0.01694915254237288,7,Bajo,2223.6,-17.462372881355932,5968,No
7980,385760,0.015706806282722516,7,Bajo,2223.6,-18.014869109947643,6019,No
7981,518760,0.006920415224913495,7,Bajo,1831.4099999999999,-22.465176470588236,6668,No
7982,653660,0.006920415224913495,7,Bajo,1530.0,-22.88235294117647,6771,No
7983,885990,0.041237113402061855,7,Bajo,1805.9099999999999,-10.105896907216495,5464,No
7984,669340,0.005385996409335727,8,Bajo,1530.0,-23.351885098743267,6951,No
7985,401340,0.006920415224913495,7,Bajo,1530.0,-22.88235294117647,6772,No
7986,402060,0.006920415224913495,7,Bajo,1530.0,-22.88235294117647,6773,No
7987,759260,0.005385996409335727,8,Bajo,1224.0,-23.681508078994614,7078,No
7988,347100,0.009259259259259259,7,Bajo,1530.0,-22.166666666666668,6566,No
7989,640200,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8039,No
7990,669850,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7585,No
7991,663200,0.0038314176245210726,8,Bajo,1530.0,-23.82758620689655,7158,No
7992,806920,0.0038314176245210726,8,Bajo,1530.0,-23.82758620689655,7159,No
7993,816300,0.002488654662567706,9,Bajo,2218.5,-23.89578392621871,7218,No
7994,741060,0.00395882818685669,8,Bajo,1831.4099999999999,-23.549952494061756,7023,No
7995,502880,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7213,No
7996,513030,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6250,No
7997,854360,0.002488654662567706,9,Bajo,2218.5,-23.89578392621871,7219,No
7998,804130,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7214,No
7999,614570,0.0014742014742014742,9,Bajo,1249.5,-24.63159705159705,8567,No
8000,848270,0.0002443195699975568,10,Bajo,1224.0,-24.940190569264598,9549,No
8001,676180,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6251,No
8002,351470,0.0002443195699975568,10,Bajo,2223.6,-24.891346200830686,9168,No
8003,761290,0.21199143468950749,6,Medio,1530.0,39.86937901498929,3093,Sí
8004,655370,0.002098635886673662,9,Bajo,2223.6,-24.06669464847849,7440,No
8005,401820,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7215,No
8006,787940,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7586,No
8007,606970,0.015706806282722516,7,Bajo,1530.0,-20.19371727748691,6252,No
8008,647530,0.05795454545454545,7,Bajo,1530.0,-7.265909090909091,5307,No
8009,577750,0.030010172939979655,7,Bajo,2223.6,-11.653875890132248,5581,No
8010,647640,0.030010172939979655,7,Bajo,1530.0,-15.816887080366225,5845,No
8011,794190,0.006359300476947535,7,Bajo,1530.0,-23.054054054054053,6819,No
8012,793370,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7587,No
8013,758390,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7588,No
8014,383000,0.002488654662567706,9,Bajo,1805.9099999999999,-24.10114273166447,7468,No
8015,872340,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7589,No
8016,483040,0.0001,10,Bajo,1831.4099999999999,-24.9633718,9732,No
8017,654410,0.0014742014742014742,9,Bajo,1224.0,-24.63911547911548,8600,No
8018,413090,0.002488654662567706,9,Bajo,2830.5,-23.591172595520423,7052,No
8019,531810,0.0001,10,Bajo,2223.6,-24.955528,9651,No
8020,712620,0.00395882818685669,8,Bajo,1530.0,-23.788598574821854,7140,No
8021,390680,0.0014742014742014742,9,Bajo,1249.5,-24.63159705159705,8568,No
8022,772210,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9537,No
8023,759790,0.015706806282722516,7,Bajo,918.0,-22.116230366492147,6561,No
8024,442050,0.0001,10,Bajo,1831.4099999999999,-24.9633718,9733,No
8025,795030,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8040,No
8026,770190,0.00395882818685669,8,Bajo,1530.0,-23.788598574821854,7141,No
8027,755170,0.00395882818685669,8,Bajo,1530.0,-23.788598574821854,7142,No
8028,735120,0.015706806282722516,7,Bajo,2223.6,-18.014869109947643,6020,No
8029,857190,0.029005524861878452,7,Bajo,1530.0,-16.124309392265193,5863,No
8030,542700,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9538,No
8031,814920,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9253,No
8032,753980,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7590,No
8033,358970,0.0007462686567164179,9,Bajo,2223.6,-24.668119402985074,8623,No
8034,646700,0.0014742014742014742,9,Bajo,1504.5,-24.556412776412778,8411,No
